DrugBank ID,Name,Type,UniProt ID,UniProt Name
DB00669,Sumatriptan,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00669,Sumatriptan,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00671,Cefixime,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00671,Cefixime,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00671,Cefixime,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00672,Chlorpropamide,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00672,Chlorpropamide,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00672,Chlorpropamide,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00674,Galantamine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00675,Tamoxifen,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00675,Tamoxifen,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00675,Tamoxifen,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00675,Tamoxifen,SmallMoleculeDrug,O95342,Bile salt export pump
DB00675,Tamoxifen,SmallMoleculeDrug,O95477,ATP-binding cassette sub-family A member 1
DB00678,Losartan,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00678,Losartan,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00678,Losartan,SmallMoleculeDrug,Q96S37,Solute carrier family 22 member 12
DB00678,Losartan,SmallMoleculeDrug,Q9NRM0,"Solute carrier family 2, facilitated glucose transporter member 9"
DB00678,Losartan,SmallMoleculeDrug,O95342,Bile salt export pump
DB00683,Midazolam,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00683,Midazolam,SmallMoleculeDrug,P43004,Excitatory amino acid transporter 2
DB00688,Mycophenolate mofetil,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00688,Mycophenolate mofetil,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB00688,Mycophenolate mofetil,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00688,Mycophenolate mofetil,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00688,Mycophenolate mofetil,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00689,Cephaloglycin,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00690,Flurazepam,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00690,Flurazepam,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00691,Moexipril,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00691,Moexipril,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00693,Fluorescein,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00693,Fluorescein,SmallMoleculeDrug,O95342,Bile salt export pump
DB00693,Fluorescein,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00694,Daunorubicin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00694,Daunorubicin,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00694,Daunorubicin,SmallMoleculeDrug,Q5T3U5,Multidrug resistance-associated protein 7
DB00694,Daunorubicin,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00694,Daunorubicin,SmallMoleculeDrug,O95255,Multidrug resistance-associated protein 6
DB00695,Furosemide,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00695,Furosemide,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00695,Furosemide,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00695,Furosemide,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00695,Furosemide,SmallMoleculeDrug,Q92959,Solute carrier organic anion transporter family member 2A1
DB00695,Furosemide,SmallMoleculeDrug,Q9NSA0,Solute carrier family 22 member 11
DB00696,Ergotamine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00698,Nitrofurantoin,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00698,Nitrofurantoin,SmallMoleculeDrug,O95342,Bile salt export pump
DB00698,Nitrofurantoin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00698,Nitrofurantoin,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00701,Amprenavir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00701,Amprenavir,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00701,Amprenavir,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00703,Methazolamide,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00709,Lamivudine,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00709,Lamivudine,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00709,Lamivudine,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00709,Lamivudine,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00709,Lamivudine,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00709,Lamivudine,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00709,Lamivudine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00709,Lamivudine,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB00709,Lamivudine,SmallMoleculeDrug,O15438,Canalicular multispecific organic anion transporter 2
DB00709,Lamivudine,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00712,Flurbiprofen,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB00712,Flurbiprofen,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00713,Oxacillin,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00713,Oxacillin,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00714,Apomorphine,SmallMoleculeDrug,Q05940,Synaptic vesicular amine transporter
DB00715,Paroxetine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00717,Norethisterone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00718,Adefovir dipivoxil,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00718,Adefovir dipivoxil,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB00718,Adefovir dipivoxil,SmallMoleculeDrug,O15440,Multidrug resistance-associated protein 5
DB00718,Adefovir dipivoxil,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00721,Procaine,SmallMoleculeDrug,Q01959,Sodium-dependent dopamine transporter
DB00721,Procaine,SmallMoleculeDrug,P23975,Sodium-dependent noradrenaline transporter
DB00721,Procaine,SmallMoleculeDrug,P31645,Sodium-dependent serotonin transporter
DB00722,Lisinopril,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00722,Lisinopril,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00726,Trimipramine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00728,Rocuronium,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00728,Rocuronium,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB00731,Nateglinide,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB00731,Nateglinide,SmallMoleculeDrug,P53985,Monocarboxylate transporter 1
DB00731,Nateglinide,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00731,Nateglinide,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00731,Nateglinide,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00734,Risperidone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00736,Esomeprazole,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00736,Esomeprazole,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00740,Riluzole,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00741,Hydrocortisone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00741,Hydrocortisone,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB00741,Hydrocortisone,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00743,Gadobenic acid,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00749,Etodolac,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00751,Epinastine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00755,Tretinoin,SmallMoleculeDrug,P29762,Cellular retinoic acid-binding protein 1
DB00755,Tretinoin,SmallMoleculeDrug,P29373,Cellular retinoic acid-binding protein 2
DB00758,Clopidogrel,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00758,Clopidogrel,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00758,Clopidogrel,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00759,Tetracycline,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00759,Tetracycline,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00759,Tetracycline,SmallMoleculeDrug,Q9NSA0,Solute carrier family 22 member 11
DB00759,Tetracycline,SmallMoleculeDrug,Q9Y694,Solute carrier family 22 member 7
DB00759,Tetracycline,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB00761,Potassium chloride,SmallMoleculeDrug,P55011,Solute carrier family 12 member 2
DB00761,Potassium chloride,SmallMoleculeDrug,Q13621,Solute carrier family 12 member 1
DB00761,Potassium chloride,SmallMoleculeDrug,Q9H2X9,Solute carrier family 12 member 5
DB00761,Potassium chloride,SmallMoleculeDrug,Q9UHW9,Solute carrier family 12 member 6
DB00761,Potassium chloride,SmallMoleculeDrug,Q9Y666,Solute carrier family 12 member 7
DB00761,Potassium chloride,SmallMoleculeDrug,Q9UP95,Solute carrier family 12 member 4
DB00762,Irinotecan,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00762,Irinotecan,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00762,Irinotecan,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00762,Irinotecan,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00762,Irinotecan,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00762,Irinotecan,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00766,Clavulanic acid,SmallMoleculeDrug,P13866,Sodium/glucose cotransporter 1
DB00768,Olopatadine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00770,Alprostadil,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB00770,Alprostadil,SmallMoleculeDrug,O15440,Multidrug resistance-associated protein 5
DB00770,Alprostadil,SmallMoleculeDrug,Q92959,Solute carrier organic anion transporter family member 2A1
DB00770,Alprostadil,SmallMoleculeDrug,Q9UIG8,Solute carrier organic anion transporter family member 3A1
DB00770,Alprostadil,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB00770,Alprostadil,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00773,Etoposide,SmallMoleculeDrug,O15438,Canalicular multispecific organic anion transporter 2
DB00773,Etoposide,SmallMoleculeDrug,O95255,Multidrug resistance-associated protein 6
DB00773,Etoposide,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00773,Etoposide,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00773,Etoposide,SmallMoleculeDrug,Q5T3U5,Multidrug resistance-associated protein 7
DB00773,Etoposide,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00773,Etoposide,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00774,Hydroflumethiazide,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00774,Hydroflumethiazide,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00776,Oxcarbazepine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00779,Nalidixic acid,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00783,Estradiol,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00783,Estradiol,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00783,Estradiol,SmallMoleculeDrug,Q5T3U5,Multidrug resistance-associated protein 7
DB00783,Estradiol,SmallMoleculeDrug,Q9NSA0,Solute carrier family 22 member 11
DB00783,Estradiol,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00783,Estradiol,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00783,Estradiol,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00783,Estradiol,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00783,Estradiol,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB00783,Estradiol,SmallMoleculeDrug,Q9NYB5,Solute carrier organic anion transporter family member 1C1
DB00787,Acyclovir,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00787,Acyclovir,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00787,Acyclovir,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00787,Acyclovir,SmallMoleculeDrug,Q12908,Ileal sodium/bile acid cotransporter
DB00787,Acyclovir,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB00787,Acyclovir,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB00788,Naproxen,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB00788,Naproxen,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00788,Naproxen,SmallMoleculeDrug,O95342,Bile salt export pump
DB00788,Naproxen,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00788,Naproxen,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00790,Perindopril,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00790,Perindopril,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00794,Primidone,SmallMoleculeDrug,Q9HCF6,Transient receptor potential cation channel subfamily M member 3
DB00795,Sulfasalazine,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00795,Sulfasalazine,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00795,Sulfasalazine,SmallMoleculeDrug,Q96NT5,Proton-coupled folate transporter
DB00795,Sulfasalazine,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00795,Sulfasalazine,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB00795,Sulfasalazine,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB00795,Sulfasalazine,SmallMoleculeDrug,Q14973,Sodium/bile acid cotransporter
DB00796,Candesartan cilexetil,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00798,Gentamicin,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00798,Gentamicin,SmallMoleculeDrug,P98164,Low-density lipoprotein receptor-related protein 2
DB00798,Gentamicin,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00802,Alfentanil,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00811,Ribavirin,SmallMoleculeDrug,Q9HAS3,Solute carrier family 28 member 3
DB00811,Ribavirin,SmallMoleculeDrug,Q99808,Equilibrative nucleoside transporter 1
DB00812,Phenylbutazone,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00812,Phenylbutazone,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00812,Phenylbutazone,SmallMoleculeDrug,Q9NSA0,Solute carrier family 22 member 11
DB00813,Fentanyl,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00814,Meloxicam,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB00818,Propofol,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00819,Acetazolamide,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00821,Carprofen,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00822,Disulfiram,SmallMoleculeDrug,O95342,Bile salt export pump
DB00827,Cinoxacin,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00829,Diazepam,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00831,Trifluoperazine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00833,Cefaclor,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00833,Cefaclor,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00833,Cefaclor,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00833,Cefaclor,SmallMoleculeDrug,O95342,Bile salt export pump
DB00834,Mifepristone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00834,Mifepristone,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00834,Mifepristone,SmallMoleculeDrug,O95342,Bile salt export pump
DB00834,Mifepristone,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00834,Mifepristone,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB00836,Loperamide,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00843,Donepezil,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00845,Clofazimine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00845,Clofazimine,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00845,Clofazimine,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00852,Pseudoephedrine,SmallMoleculeDrug,P23975,Sodium-dependent noradrenaline transporter
DB00852,Pseudoephedrine,SmallMoleculeDrug,Q01959,Sodium-dependent dopamine transporter
DB00852,Pseudoephedrine,SmallMoleculeDrug,P31645,Sodium-dependent serotonin transporter
DB00853,Temozolomide,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00853,Temozolomide,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00855,Aminolevulinic acid,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00855,Aminolevulinic acid,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00857,Terbinafine,SmallMoleculeDrug,A0A059JJ46,ABC multidrug transporter MDR2
DB00859,Penicillamine,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00860,Prednisolone,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB00860,Prednisolone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00861,Diflunisal,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00862,Vardenafil,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00863,Ranitidine,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00863,Ranitidine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00863,Ranitidine,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00863,Ranitidine,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00864,Tacrolimus,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00864,Tacrolimus,SmallMoleculeDrug,Q8WWZ7,ATP-binding cassette sub-family A member 5
DB00864,Tacrolimus,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00870,Suprofen,SmallMoleculeDrug,Q96S37,Solute carrier family 22 member 12
DB00871,Terbutaline,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00871,Terbutaline,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00872,Conivaptan,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00875,Flupentixol,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
